optimum
2500
iteration,score,rawScore,overlap
761, 5304, 5304, 0
762, 5494, 5494, 0
763, 6318, 6318, 0
764, 5159, 5159, 0
765, 4550, 4550, 0
766, 4940, 4940, 0
767, 6536, 6536, 0
768, 4599, 4599, 0
769, 5896, 5896, 0
770, 5727, 5727, 0
771, 6776, 6776, 0
772, 5214, 5214, 0
773, 5751, 5751, 0
774, 5976, 5976, 0
775, 5070, 5070, 0
776, 4992, 4992, 0
777, 6958, 6958, 0
778, 5740, 5740, 0
779, 6075, 6075, 0
780, 4544, 4544, 0
781, 4982, 4982, 0
782, 5120, 5120, 0
783, 6497, 6497, 0
784, 6592, 6592, 0
785, 4838, 4838, 0
786, 4446, 4446, 0
787, 4818, 4818, 0
788, 4608, 4608, 0
789, 4824, 4824, 0
790, 5824, 5824, 0
791, 6384, 6384, 0
792, 5904, 5904, 0
793, 6300, 6300, 0
794, 5751, 5751, 0
795, 5304, 5304, 0
796, 5270, 5270, 0
797, 5658, 5658, 0
798, 5760, 5760, 0
799, 5904, 5904, 0
800, 6624, 6624, 0
801, 4899, 4899, 0
802, 4284, 4284, 0
803, 5984, 5984, 0
804, 7052, 7052, 0
805, 6460, 6460, 0
806, 4599, 4599, 0
807, 6806, 6806, 0
808, 6048, 6048, 0
809, 6806, 6806, 0
810, 4680, 4680, 0
811, 7370, 7370, 0
812, 4940, 4940, 0
813, 6204, 6204, 0
814, 5600, 5600, 0
815, 7998, 7998, 0
816, 6120, 6120, 0
817, 4263, 4263, 0
818, 4845, 4845, 0
819, 5846, 5846, 0
820, 5544, 5544, 0
821, 6142, 6142, 0
822, 5226, 5226, 0
823, 5082, 5082, 0
824, 5418, 5418, 0
825, 6240, 6240, 0
826, 6808, 6808, 0
827, 6003, 6003, 0
828, 6000, 6000, 0
829, 5460, 5460, 0
830, 5720, 5720, 0
831, 6417, 6417, 0
832, 5785, 5785, 0
833, 6324, 6324, 0
834, 6080, 6080, 0
835, 5600, 5600, 0
836, 5610, 5610, 0
837, 6160, 6160, 0
838, 5890, 5890, 0
839, 4838, 4838, 0
840, 7872, 7872, 0
841, 6076, 6076, 0
842, 4838, 4838, 0
843, 5104, 5104, 0
844, 5429, 5429, 0
845, 4725, 4725, 0
846, 5360, 5360, 0
847, 6536, 6536, 0
848, 5548, 5548, 0
849, 4899, 4899, 0
850, 5504, 5504, 0
851, 4899, 4899, 0
852, 4550, 4550, 0
853, 4690, 4690, 0
854, 5159, 5159, 0
855, 4386, 4386, 0
856, 6204, 6204, 0
857, 5920, 5920, 0
858, 7896, 7896, 0
859, 5168, 5168, 0
860, 5304, 5304, 0
861, 5751, 5751, 0
862, 7144, 7144, 0
863, 5740, 5740, 0
864, 6580, 6580, 0
865, 5256, 5256, 0
866, 4900, 4900, 0
867, 6308, 6308, 0
868, 5040, 5040, 0
869, 4814, 4814, 0
870, 5698, 5698, 0
871, 5300, 5300, 0
872, 5016, 5016, 0
873, 5355, 5355, 0
874, 6633, 6633, 0
875, 5913, 5913, 0
876, 5025, 5025, 0
877, 4736, 4736, 0
878, 4785, 4785, 0
879, 6035, 6035, 0
880, 5700, 5700, 0
881, 5254, 5254, 0
882, 6666, 6666, 0
883, 5900, 5900, 0
884, 5478, 5478, 0
885, 4615, 4615, 0
886, 5508, 5508, 0
887, 4510, 4510, 0
888, 4740, 4740, 0
889, 6424, 6424, 0
890, 5146, 5146, 0
891, 5727, 5727, 0
892, 4600, 4600, 0
893, 6348, 6348, 0
894, 6072, 6072, 0
895, 4950, 4950, 0
896, 4928, 4928, 0
897, 5103, 5103, 0
898, 4536, 4536, 0
899, 5451, 5451, 0
900, 5494, 5494, 0
901, 6150, 6150, 0
902, 4012, 4012, 0
903, 5525, 5525, 0
904, 6664, 6664, 0
905, 4914, 4914, 0
906, 6272, 6272, 0
907, 5520, 5520, 0
908, 5865, 5865, 0
909, 4599, 4599, 0
910, 4824, 4824, 0
911, 6240, 6240, 0
912, 6674, 6674, 0
913, 5402, 5402, 0
914, 4489, 4489, 0
915, 5600, 5600, 0
916, 5236, 5236, 0
917, 4958, 4958, 0
918, 5183, 5183, 0
919, 5751, 5751, 0
920, 4950, 4950, 0
921, 5762, 5762, 0
922, 5767, 5767, 0
923, 4288, 4288, 0
924, 4550, 4550, 0
925, 6448, 6448, 0
926, 6699, 6699, 0
927, 5382, 5382, 0
928, 5415, 5415, 0
929, 4788, 4788, 0
930, 5551, 5551, 0
931, 4819, 4819, 0
932, 5880, 5880, 0
933, 5644, 5644, 0
934, 5187, 5187, 0
935, 7565, 7565, 0
936, 4623, 4623, 0
937, 5856, 5856, 0
938, 4950, 4950, 0
939, 6351, 6351, 0
940, 4554, 4554, 0
941, 4896, 4896, 0
942, 6664, 6664, 0
943, 5963, 5963, 0
944, 5768, 5768, 0
945, 6700, 6700, 0
946, 5742, 5742, 0
947, 5402, 5402, 0
948, 4818, 4818, 0
949, 5913, 5913, 0
950, 5280, 5280, 0
951, 5040, 5040, 0
952, 4814, 4814, 0
953, 5695, 5695, 0
954, 5508, 5508, 0
955, 6099, 6099, 0
956, 5995, 5995, 0
957, 5184, 5184, 0
958, 4880, 4880, 0
959, 7504, 7504, 0
960, 4980, 4980, 0
961, 6375, 6375, 0
962, 5304, 5304, 0
963, 5244, 5244, 0
964, 5772, 5772, 0
965, 5670, 5670, 0
966, 4480, 4480, 0
967, 4536, 4536, 0
968, 6474, 6474, 0
969, 5265, 5265, 0
970, 5168, 5168, 0
971, 6695, 6695, 0
972, 7144, 7144, 0
973, 5576, 5576, 0
974, 6664, 6664, 0
975, 5390, 5390, 0
976, 5776, 5776, 0
977, 5600, 5600, 0
978, 5037, 5037, 0
979, 5440, 5440, 0
980, 5451, 5451, 0
981, 6660, 6660, 0
982, 4950, 4950, 0
983, 5082, 5082, 0
984, 6004, 6004, 0
985, 7050, 7050, 0
986, 6216, 6216, 0
987, 4752, 4752, 0
988, 4752, 4752, 0
989, 6324, 6324, 0
990, 6545, 6545, 0
991, 4760, 4760, 0
992, 6636, 6636, 0
993, 5360, 5360, 0
994, 5548, 5548, 0
995, 7052, 7052, 0
996, 5824, 5824, 0
997, 5032, 5032, 0
998, 7303, 7303, 0
999, 5100, 5100, 0
1000, 4914, 4914, 0
1001, 5328, 5328, 0
1002, 6083, 6083, 0
1003, 4224, 4224, 0
1004, 5236, 5236, 0
1005, 5621, 5621, 0
1006, 5056, 5056, 0
1007, 5922, 5922, 0
1008, 5200, 5200, 0
1009, 5390, 5390, 0
1010, 4620, 4620, 0
1011, 4240, 4240, 0
1012, 5280, 5280, 0
1013, 5440, 5440, 0
1014, 8099, 8099, 0
1015, 5742, 5742, 0
1016, 5382, 5382, 0
1017, 6264, 6264, 0
1018, 5916, 5916, 0
1019, 4690, 4690, 0
1020, 5110, 5110, 0
1021, 5772, 5772, 0
1022, 6552, 6552, 0
1023, 6426, 6426, 0
1024, 6588, 6588, 0
1025, 6059, 6059, 0
1026, 5304, 5304, 0
1027, 4900, 4900, 0
1028, 4650, 4650, 0
1029, 4819, 4819, 0
1030, 5590, 5590, 0
1031, 5605, 5605, 0
1032, 5248, 5248, 0
1033, 4680, 4680, 0
1034, 5092, 5092, 0
1035, 5568, 5568, 0
1036, 4779, 4779, 0
1037, 5192, 5192, 0
1038, 5035, 5035, 0
1039, 6298, 6298, 0
1040, 4200, 4200, 0
1041, 5280, 5280, 0
1042, 5328, 5328, 0
1043, 5346, 5346, 0
1044, 5402, 5402, 0
1045, 5616, 5616, 0
1046, 5530, 5530, 0
1047, 7743, 7743, 0
1048, 6080, 6080, 0
1049, 4980, 4980, 0
1050, 5590, 5590, 0
1051, 4556, 4556, 0
1052, 8004, 8004, 0
1053, 5846, 5846, 0
1054, 6688, 6688, 0
1055, 5544, 5544, 0
1056, 6045, 6045, 0
1057, 6794, 6794, 0
1058, 5037, 5037, 0
1059, 6319, 6319, 0
1060, 5751, 5751, 0
1061, 5025, 5025, 0
1062, 7272, 7272, 0
