optimum
2500
iteration,score,rawScore,overlap
839, 6545, 6545, 0
840, 6344, 6344, 0
841, 5508, 5508, 0
842, 7857, 7857, 0
843, 6160, 6160, 0
844, 6300, 6300, 0
845, 5214, 5214, 0
846, 5310, 5310, 0
847, 6240, 6240, 0
848, 7802, 7802, 0
849, 6336, 6336, 0
850, 6480, 6480, 0
851, 6240, 6240, 0
852, 5980, 5980, 0
853, 6888, 6888, 0
854, 7040, 7040, 0
855, 7006, 7006, 0
856, 5915, 5915, 0
857, 6550, 6550, 0
858, 5687, 5687, 0
859, 10912, 10912, 0
860, 4940, 4940, 0
861, 5610, 5610, 0
862, 9108, 9108, 0
863, 8858, 8858, 0
864, 6732, 6732, 0
865, 7381, 7381, 0
866, 5712, 5712, 0
867, 6786, 6786, 0
868, 6400, 6400, 0
869, 5782, 5782, 0
870, 6390, 6390, 0
871, 6300, 6300, 0
872, 5110, 5110, 0
873, 7238, 7238, 0
874, 6831, 6831, 0
875, 6555, 6555, 0
876, 6480, 6480, 0
877, 6399, 6399, 0
878, 6512, 6512, 0
879, 6912, 6912, 0
880, 5376, 5376, 0
881, 5850, 5850, 0
882, 6496, 6496, 0
883, 7584, 7584, 0
884, 5940, 5940, 0
885, 5428, 5428, 0
886, 6643, 6643, 0
887, 6557, 6557, 0
888, 6102, 6102, 0
889, 6104, 6104, 0
890, 5742, 5742, 0
891, 6960, 6960, 0
892, 5159, 5159, 0
893, 7373, 7373, 0
894, 6344, 6344, 0
895, 7384, 7384, 0
896, 6050, 6050, 0
897, 10120, 10120, 0
898, 5200, 5200, 0
899, 5880, 5880, 0
900, 5187, 5187, 0
901, 5456, 5456, 0
902, 6942, 6942, 0
903, 6992, 6992, 0
904, 6968, 6968, 0
905, 6270, 6270, 0
906, 7560, 7560, 0
907, 8023, 8023, 0
908, 5700, 5700, 0
909, 6882, 6882, 0
910, 5658, 5658, 0
911, 7128, 7128, 0
912, 7128, 7128, 0
913, 6391, 6391, 0
914, 7030, 7030, 0
915, 7200, 7200, 0
916, 5512, 5512, 0
917, 8025, 8025, 0
918, 7189, 7189, 0
919, 8316, 8316, 0
920, 7912, 7912, 0
921, 7104, 7104, 0
922, 5688, 5688, 0
923, 5829, 5829, 0
924, 7820, 7820, 0
925, 6600, 6600, 0
926, 7176, 7176, 0
927, 5220, 5220, 0
928, 7040, 7040, 0
929, 7950, 7950, 0
930, 7452, 7452, 0
931, 6000, 6000, 0
932, 5232, 5232, 0
933, 5152, 5152, 0
934, 5504, 5504, 0
935, 6270, 6270, 0
936, 5632, 5632, 0
937, 7811, 7811, 0
938, 6144, 6144, 0
939, 7663, 7663, 0
940, 7098, 7098, 0
941, 5915, 5915, 0
942, 6900, 6900, 0
943, 6336, 6336, 0
944, 5712, 5712, 0
945, 7500, 7500, 0
946, 6825, 6825, 0
947, 6000, 6000, 0
948, 6399, 6399, 0
949, 6716, 6716, 0
950, 6969, 6969, 0
951, 7120, 7120, 0
952, 6545, 6545, 0
953, 9888, 9888, 0
954, 5472, 5472, 0
955, 5940, 5940, 0
956, 6254, 6254, 0
957, 6716, 6716, 0
958, 6720, 6720, 0
959, 5796, 5796, 0
960, 6969, 6969, 0
961, 6156, 6156, 0
962, 5880, 5880, 0
963, 7104, 7104, 0
964, 7437, 7437, 0
965, 5621, 5621, 0
966, 6716, 6716, 0
967, 6208, 6208, 0
968, 5628, 5628, 0
969, 5376, 5376, 0
970, 8025, 8025, 0
971, 5148, 5148, 0
972, 8232, 8232, 0
973, 5950, 5950, 0
974, 5400, 5400, 0
975, 5780, 5780, 0
976, 4760, 4760, 0
977, 5609, 5609, 0
978, 7065, 7065, 0
979, 6384, 6384, 0
980, 5376, 5376, 0
981, 4745, 4745, 0
982, 7440, 7440, 0
983, 6205, 6205, 0
984, 6290, 6290, 0
985, 5360, 5360, 0
986, 8736, 8736, 0
987, 5780, 5780, 0
988, 6386, 6386, 0
989, 6966, 6966, 0
990, 6318, 6318, 0
991, 6560, 6560, 0
992, 7684, 7684, 0
993, 7424, 7424, 0
994, 7872, 7872, 0
995, 5133, 5133, 0
996, 6800, 6800, 0
997, 6600, 6600, 0
998, 8370, 8370, 0
999, 7020, 7020, 0
1000, 8730, 8730, 0
1001, 5913, 5913, 0
1002, 5976, 5976, 0
1003, 5394, 5394, 0
1004, 6496, 6496, 0
1005, 7811, 7811, 0
1006, 7644, 7644, 0
1007, 5520, 5520, 0
1008, 5940, 5940, 0
1009, 6319, 6319, 0
1010, 6732, 6732, 0
1011, 8316, 8316, 0
1012, 7290, 7290, 0
1013, 5609, 5609, 0
1014, 5609, 5609, 0
1015, 6969, 6969, 0
1016, 7128, 7128, 0
1017, 6440, 6440, 0
1018, 6083, 6083, 0
1019, 7018, 7018, 0
1020, 4550, 4550, 0
1021, 5848, 5848, 0
1022, 6020, 6020, 0
1023, 6955, 6955, 0
1024, 4704, 4704, 0
1025, 5822, 5822, 0
1026, 5247, 5247, 0
1027, 6000, 6000, 0
1028, 6960, 6960, 0
1029, 6279, 6279, 0
1030, 5376, 5376, 0
1031, 5963, 5963, 0
1032, 6256, 6256, 0
1033, 7979, 7979, 0
1034, 7038, 7038, 0
1035, 6960, 6960, 0
1036, 6960, 6960, 0
1037, 6004, 6004, 0
1038, 7854, 7854, 0
1039, 6696, 6696, 0
1040, 5376, 5376, 0
1041, 6240, 6240, 0
1042, 9416, 9416, 0
1043, 7128, 7128, 0
1044, 5832, 5832, 0
1045, 5832, 5832, 0
1046, 6336, 6336, 0
1047, 8036, 8036, 0
1048, 8800, 8800, 0
1049, 5580, 5580, 0
1050, 7055, 7055, 0
1051, 5220, 5220, 0
1052, 7375, 7375, 0
1053, 5400, 5400, 0
1054, 6156, 6156, 0
1055, 5822, 5822, 0
1056, 6204, 6204, 0
1057, 7840, 7840, 0
1058, 6156, 6156, 0
1059, 4914, 4914, 0
1060, 6468, 6468, 0
1061, 6408, 6408, 0
1062, 7200, 7200, 0
