iteration, score, overlap
6900, 169220, 1
6901, 178338, 1
6902, 257060, 1
6903, 169180, 1
6904, 158297, 1
6905, 181610, 1
6906, 221798, 1
6907, 197695, 1
6908, 172195, 1
6909, 169220, 1
6910, 158297, 1
6911, 241245, 1
6912, 169220, 1
6913, 190325, 1
6914, 166580, 1
6915, 169220, 1
6916, 197400, 1
6917, 199660, 1
6918, 274075, 1
6919, 166640, 1
6920, 200298, 1
6921, 234565, 1
6922, 294687, 1
6923, 155717, 1
6924, 200298, 1
6925, 323208, 1
6926, 198808, 1
6927, 200778, 1
6928, 217635, 1
6929, 223434, 1
6930, 155717, 1
6931, 242120, 1
6932, 249294, 1
6933, 320992, 1
6934, 200238, 1
6935, 223434, 1
6936, 407385, 1
6937, 338471, 1
6938, 409807, 1
6939, 211866, 1
6940, 159372, 1
6941, 244968, 1
6942, 283596, 1
6943, 159372, 1
6944, 198643, 1
6945, 179782, 1
6946, 310150, 1
6947, 146560, 1
6948, 214718, 1
6949, 198239, 1
6950, 146560, 1
6951, 159312, 1
6952, 238388, 1
6953, 185422, 1
6954, 155717, 1
6955, 161457, 1
6956, 265110, 1
6957, 237878, 1
6958, 159372, 1
6959, 217019, 1
6960, 181657, 1
6961, 169223, 1
6962, 176885, 1
6963, 142905, 1
6964, 219388, 1
6965, 355811, 1
6966, 194130, 1
6967, 181657, 1
6968, 276393, 1
6969, 174977, 1
6970, 142905, 1
6971, 251915, 1
6972, 230277, 1
6973, 146560, 1
6974, 284079, 1
6975, 184086, 1
6976, 181657, 1
6977, 174977, 1
6978, 211455, 1
6979, 178927, 1
6980, 204346, 1
6981, 203414, 1
6982, 145465, 1
6983, 204346, 1
6984, 207467, 1
6985, 227180, 1
6986, 204706, 1
6987, 204346, 1
6988, 310594, 1
6989, 350204, 1
6990, 145465, 1
6991, 226208, 1
6992, 204346, 1
6993, 204346, 1
6994, 219682, 1
6995, 353892, 1
6996, 178690, 1
6997, 204306, 1
6998, 241586, 1
6999, 180950, 1
7000, 226614, 1
7001, 223520, 1
7002, 226614, 1
7003, 289054, 1
7004, 227954, 1
7005, 225634, 1
7006, 283346, 1
7007, 245040, 1
7008, 255153, 1
7009, 305396, 1
7010, 223520, 1
7011, 187643, 1
7012, 226614, 1
7013, 226574, 1
7014, 255498, 1
7015, 226574, 1
7016, 339824, 1
7017, 225634, 1
7018, 254247, 1
7019, 275991, 1
7020, 187643, 1
7021, 185330, 1
7022, 219165, 1
7023, 188453, 1
7024, 235562, 1
7025, 252430, 1
7026, 186400, 1
7027, 336877, 1
7028, 191995, 1
7029, 184694, 1
7030, 184694, 1
7031, 207038, 1
7032, 232332, 1
7033, 301204, 1
7034, 407708, 1
7035, 288492, 1
7036, 302598, 1
7037, 264170, 1
7038, 228128, 1
7039, 289192, 1
7040, 159044, 1
7041, 187430, 1
7042, 148132, 1
7043, 155640, 1
7044, 189140, 1
7045, 184634, 1
7046, 224430, 1
7047, 214790, 1
7048, 222810, 1
7049, 159044, 1
7050, 148132, 1
7051, 147032, 1
7052, 159044, 1
7053, 173366, 1
7054, 231578, 1
7055, 147242, 1
7056, 313840, 1
7057, 208940, 1
7058, 189140, 1
7059, 200084, 1
7060, 147032, 1
7061, 191754, 1
7062, 216732, 1
7063, 195980, 1
7064, 216332, 1
7065, 305804, 1
7066, 216332, 1
7067, 184372, 1
7068, 206568, 1
7069, 234288, 1
7070, 192770, 1
7071, 192770, 1
7072, 192770, 1
7073, 228240, 1
7074, 207710, 1
7075, 278260, 1
7076, 201948, 1
7077, 192620, 1
7078, 146625, 1
7079, 242610, 1
7080, 146625, 1
7081, 192210, 1
7082, 192770, 1
7083, 233832, 1
7084, 192710, 1
7085, 263320, 1
7086, 287930, 1
7087, 250520, 1
7088, 192770, 1
7089, 183911, 1
7090, 233385, 1
7091, 240390, 1
7092, 241199, 1
7093, 146225, 1
7094, 229206, 1
7095, 206443, 1
7096, 249390, 1
7097, 145987, 1
7098, 233385, 1
7099, 143205, 1
7100, 143205, 1
7101, 231045, 1
7102, 216295, 1
7103, 279335, 1
7104, 232650, 1
7105, 245155, 1
7106, 284545, 1
7107, 233325, 1
7108, 157345, 1
7109, 232985, 1
7110, 237253, 1
7111, 180889, 1
7112, 154705, 1
7113, 174900, 1
7114, 141845, 1
7115, 206025, 1
7116, 244020, 1
7117, 149330, 1
7118, 196205, 1
7119, 237253, 1
7120, 141845, 1
7121, 301684, 1
7122, 237253, 1
7123, 255150, 1
7124, 235948, 1
7125, 271056, 1
7126, 215175, 1
7127, 245512, 1
7128, 235948, 1
7129, 143205, 1
7130, 163886, 1
7131, 142345, 1
7132, 190112, 1
7133, 240350, 1
7134, 163886, 1
7135, 210384, 1
7136, 222205, 1
7137, 211959, 1
7138, 142225, 1
7139, 190025, 1
7140, 142225, 1
7141, 175466, 1
7142, 277733, 1
7143, 148901, 1
7144, 186620, 1
7145, 234387, 1
7146, 217733, 1
7147, 266573, 1
7148, 163886, 1
7149, 168789, 1
7150, 180667, 1
7151, 210973, 1
7152, 187417, 1
7153, 140865, 1
7154, 163765, 1
7155, 254187, 1
7156, 211695, 1
7157, 184420, 1
7158, 180667, 1
7159, 184729, 1
7160, 140865, 1
7161, 179707, 1
7162, 280609, 1
7163, 202985, 1
7164, 177319, 1
7165, 178753, 1
7166, 187705, 1
7167, 142165, 1
7168, 285753, 1
7169, 210313, 1
7170, 211273, 1
7171, 223585, 1
7172, 141125, 1
7173, 211273, 1
7174, 209968, 1
7175, 187125, 1
7176, 244130, 1
7177, 185625, 1
7178, 186625, 1
7179, 251237, 1
7180, 141125, 1
7181, 280879, 1
7182, 203977, 1
7183, 216017, 1
7184, 211273, 1
7185, 240107, 1
7186, 211273, 1
7187, 237220, 1
7188, 223633, 1
7189, 263793, 1
7190, 200365, 1
7191, 154796, 1
7192, 200365, 1
7193, 211273, 1
7194, 278373, 1
7195, 172365, 1
7196, 257865, 1
7197, 241365, 1
7198, 199060, 1
7199, 207365, 1
7200, 154796, 1
7201, 227733, 1
7202, 244830, 1
7203, 285875, 1
7204, 206060, 1
7205, 205569, 1
7206, 140865, 1
7207, 220325, 1
7208, 302665, 1
7209, 200365, 1
7210, 140865, 1
7211, 237435, 1
7212, 218769, 1
7213, 237455, 1
7214, 219867, 1
7215, 237435, 1
7216, 291615, 1
7217, 266831, 1
7218, 257163, 1
7219, 267950, 1
7220, 274830, 1
7221, 140865, 1
7222, 220309, 1
7223, 151791, 1
7224, 144200, 1
7225, 192992, 1
7226, 274830, 1
7227, 246880, 1
7228, 274830, 1
7229, 267950, 1
7230, 140865, 1
7231, 274770, 0
7232, 379516, 1
7233, 320139, 0
7234, 232268, 1
7235, 211588, 1
7236, 274770, 0
7237, 270357, 1
7238, 299770, 1
7239, 323394, 1
7240, 173508, 1
7241, 173508, 1
7242, 174148, 1
7243, 323360, 0
7244, 201724, 1
7245, 290121, 1
7246, 192018, 1
7247, 160953, 1
7248, 171586, 1
7249, 191922, 1
7250, 160953, 1
7251, 174228, 1
7252, 225953, 1
7253, 306300, 1
7254, 347655, 1
7255, 138956, 1
7256, 205592, 1
7257, 174348, 1
7258, 201873, 1
7259, 242152, 1
7260, 138956, 1
7261, 161423, 1
7262, 293823, 1
7263, 162593, 1
7264, 183273, 1
7265, 175253, 1
7266, 173448, 1
7267, 140865, 1
7268, 253704, 1
7269, 140865, 1
7270, 200656, 1
7271, 246314, 1
7272, 285802, 1
7273, 191401, 1
7274, 237059, 1
7275, 200656, 1
7276, 256186, 1
7277, 226499, 1
7278, 160587, 1
7279, 257405, 1
7280, 160587, 1
7281, 232680, 1
7282, 138956, 1
7283, 242925, 1
7284, 243846, 1
7285, 227977, 1
7286, 254413, 1
7287, 199351, 1
7288, 247989, 1
7289, 214325, 1
7290, 138956, 1
7291, 218197, 1
7292, 184614, 1
7293, 219135, 1
7294, 216219, 1
7295, 309813, 1
7296, 315525, 1
7297, 250551, 1
7298, 160587, 1
7299, 195573, 1
7300, 218549, 1
7301, 138956, 1
7302, 218549, 1
7303, 244348, 1
7304, 218549, 1
7305, 226293, 1
7306, 243990, 1
7307, 219106, 1
7308, 161033, 1
7309, 218549, 1
7310, 138956, 1
7311, 217244, 1
7312, 271293, 1
7313, 218549, 1
7314, 214325, 1
7315, 218549, 1
7316, 218549, 1
7317, 218549, 1
7318, 224040, 1
7319, 218549, 1
7320, 138896, 1
7321, 138896, 1
7322, 170911, 1
7323, 243423, 0
7324, 278352, 1
7325, 242538, 1
7326, 182805, 1
7327, 156172, 1
7328, 154952, 1
7329, 209234, 1
7330, 138896, 1
7331, 194862, 1
7332, 141023, 1
7333, 188873, 1
7334, 144690, 1
7335, 142910, 1
7336, 138260, 1
7337, 217872, 1
7338, 139513, 1
7339, 122350, 1
7340, 122350, 1
7341, 147370, 1
7342, 136988, 1
7343, 147370, 1
7344, 146970, 1
7345, 160527, 1
7346, 148680, 1
7347, 235322, 1
7348, 136325, 1
7349, 154575, 1
7350, 122350, 1
7351, 211304, 1
7352, 179776, 1
7353, 119770, 1
7354, 133047, 1
7355, 128585, 1
7356, 154441, 1
7357, 265415, 1
7358, 124150, 1
7359, 122350, 1
7360, 119770, 1
7361, 172457, 1
7362, 129230, 1
7363, 220609, 1
7364, 211905, 1
7365, 204705, 1
7366, 282417, 1
7367, 148248, 1
7368, 179213, 1
7369, 117075, 1
7370, 117075, 1
7371, 141810, 1
7372, 153387, 1
7373, 137402, 1
7374, 236031, 1
7375, 143577, 1
7376, 201318, 1
7377, 182937, 1
7378, 154029, 1
7379, 166795, 1
7380, 173679, 1
7381, 114290, 1
7382, 117075, 1
7383, 203241, 1
7384, 210165, 1
7385, 179829, 1
7386, 105051, 1
7387, 179529, 1
7388, 108690, 1
7389, 173679, 1
7390, 105051, 1
7391, 176010, 1
7392, 198777, 1
7393, 173679, 1
7394, 220779, 1
7395, 180420, 1
7396, 266640, 1
7397, 161160, 1
7398, 172374, 1
7399, 278975, 1
7400, 219327, 1
7401, 101076, 1
7402, 248973, 1
7403, 118785, 1
7404, 109125, 1
7405, 104901, 1
7406, 219327, 1
7407, 260454, 1
7408, 219327, 1
7409, 300345, 1
7410, 101076, 1
7411, 128137, 1
7412, 251751, 1
7413, 209181, 1
7414, 219296, 1
7415, 283791, 1
7416, 209421, 1
7417, 209181, 1
7418, 221730, 1
7419, 236055, 1
7420, 101076, 1
7421, 101076, 1
7422, 171350, 0
7423, 119185, 0
7424, 170496, 1
7425, 148060, 0
7426, 165015, 0
7427, 172230, 1
7428, 116574, 1
7429, 121368, 1
7430, 101076, 1
7431, 111834, 1
7432, 169050, 1
7433, 148925, 1
7434, 148866, 1
7435, 224884, 1
7436, 180642, 1
7437, 227100, 1
7438, 116958, 1
7439, 198036, 1
7440, 134115, 1
7441, 134115, 1
7442, 132360, 1
7443, 175065, 1
7444, 236490, 1
7445, 157015, 1
7446, 219258, 1
7447, 134115, 1
7448, 134115, 1
7449, 295596, 0
7450, 132360, 1
7451, 212505, 1
7452, 182520, 0
7453, 122223, 1
7454, 204210, 1
7455, 227130, 1
7456, 295596, 0
7457, 145815, 1
7458, 192132, 1
7459, 134115, 1
7460, 122223, 1
7461, 164385, 0
7462, 253455, 1
7463, 278656, 0
7464, 226176, 1
7465, 215865, 0
7466, 265146, 1
7467, 285780, 0
7468, 319560, 1
7469, 134115, 1
7470, 195825, 1
7471, 228189, 1
7472, 168175, 1
7473, 195825, 1
7474, 228070, 1
7475, 213435, 1
7476, 195825, 1
7477, 280405, 1
7478, 195825, 1
7479, 134355, 1
7480, 134355, 1
7481, 197715, 1
7482, 195675, 1
7483, 185835, 1
7484, 183297, 1
7485, 205227, 1
7486, 195825, 1
7487, 134355, 1
7488, 204699, 1
7489, 193290, 1
7490, 132975, 1
7491, 169845, 1
7492, 86385, 1
7493, 134355, 1
7494, 170804, 1
7495, 292625, 1
7496, 161385, 1
7497, 203095, 1
7498, 132470, 1
7499, 132975, 1
7500, 86385, 1
7501, 171860, 1
7502, 186725, 0
7503, 227702, 1
7504, 194190, 1
7505, 133360, 1
7506, 215736, 0
7507, 147070, 0
7508, 224406, 1
7509, 195730, 1
7510, 277953, 1
7511, 86385, 1
7512, 277953, 1
7513, 303717, 1
7514, 346431, 1
7515, 202798, 1
7516, 277803, 1
7517, 347494, 1
7518, 284043, 1
7519, 277275, 1
7520, 86385, 1
7521, 277803, 1
7522, 235980, 1
7523, 277125, 1
7524, 346431, 1
7525, 217900, 1
7526, 275418, 1
7527, 217900, 1
7528, 217900, 1
7529, 277953, 1
7530, 113565, 1
7531, 113565, 1
7532, 125352, 1
7533, 116550, 1
7534, 206664, 1
7535, 134205, 1
7536, 164274, 1
7537, 290539, 1
7538, 267395, 1
7539, 101325, 1
7540, 101325, 1
7541, 119685, 1
7542, 113655, 1
7543, 123729, 1
7544, 173253, 1
7545, 101325, 1
7546, 114285, 1
7547, 152685, 1
7548, 152373, 1
7549, 160717, 1
7550, 103485, 1
7551, 138855, 1
7552, 178443, 1
7553, 130764, 1
7554, 101175, 1
7555, 110442, 1
7556, 85005, 1
7557, 119565, 1
7558, 155994, 1
7559, 103485, 1
7560, 85005, 1
7561, 176321, 1
7562, 217806, 1
7563, 103485, 1
7564, 175253, 1
7565, 206385, 1
7566, 201149, 1
7567, 114285, 1
7568, 159436, 1
7569, 191670, 1
7570, 162771, 1
7571, 98775, 1
7572, 151677, 1
7573, 247302, 1
7574, 115875, 1
7575, 258079, 1
7576, 162771, 1
7577, 173549, 1
7578, 163401, 1
7579, 262806, 1
7580, 98775, 1
7581, 249298, 1
7582, 209817, 0
7583, 220740, 1
7584, 197641, 1
7585, 162771, 1
7586, 148446, 1
7587, 190200, 1
7588, 162771, 1
7589, 193551, 1
7590, 152895, 1
7591, 152895, 1
7592, 152895, 1
7593, 152895, 1
7594, 193551, 1
7595, 289437, 1
7596, 152895, 1
7597, 196900, 0
7598, 169005, 1
7599, 231363, 0
7600, 152895, 1
7601, 193349, 1
7602, 152895, 1
7603, 156755, 1
7604, 235215, 1
7605, 152895, 1
7606, 308352, 0
7607, 229478, 0
7608, 258835, 1
7609, 191201, 1
7610, 160930, 1
7611, 160930, 1
7612, 126960, 1
7613, 162190, 1
7614, 282271, 1
7615, 110724, 1
7616, 160930, 1
7617, 216230, 1
7618, 223735, 1
7619, 187230, 0
7620, 110724, 1
7621, 160930, 1
7622, 152790, 1
7623, 214397, 1
7624, 180285, 1
7625, 170989, 1
7626, 112215, 1
7627, 218435, 0
7628, 180285, 1
7629, 173922, 1
7630, 110724, 1
7631, 110724, 1
7632, 138162, 1
7633, 166065, 1
7634, 165373, 1
7635, 110724, 1
7636, 153495, 1
7637, 110724, 1
7638, 128640, 1
7639, 161168, 1
7640, 110724, 1
7641, 130774, 1
7642, 183705, 1
7643, 296570, 1
7644, 153226, 1
7645, 297279, 1
7646, 120749, 1
7647, 222640, 1
7648, 110724, 1
7649, 77335, 1
7650, 77335, 1
7651, 76765, 1
7652, 134665, 1
7653, 160220, 1
7654, 152108, 1
7655, 188111, 1
7656, 188111, 1
7657, 165233, 1
7658, 187791, 1
7659, 277087, 1
7660, 76765, 1
7661, 138095, 1
7662, 260405, 1
7663, 214404, 1
7664, 123470, 1
7665, 189721, 1
7666, 118167, 1
7667, 115319, 1
7668, 77335, 1
7669, 276767, 1
7670, 132461, 1
7671, 132461, 1
7672, 177196, 1
7673, 129926, 0
7674, 325088, 1
7675, 250200, 0
7676, 127931, 1
7677, 172685, 1
7678, 232989, 1
7679, 243567, 1
7680, 127931, 1
7681, 215279, 1
7682, 148672, 1
7683, 123125, 1
7684, 398775, 1
7685, 156312, 0
7686, 292203, 1
7687, 193923, 1
7688, 214959, 1
7689, 152835, 1
7690, 123125, 1
7691, 129284, 1
7692, 204564, 1
7693, 280891, 1
7694, 82437, 1
7695, 306065, 1
7696, 205200, 0
7697, 205200, 0
7698, 185235, 1
7699, 152835, 1
7700, 82437, 1
7701, 173061, 1
7702, 123125, 1
7703, 139275, 1
7704, 184198, 1
7705, 191735, 1
7706, 188883, 1
7707, 220160, 0
7708, 142810, 1
7709, 166529, 1
7710, 138708, 1
7711, 113766, 1
7712, 158984, 0
7713, 89880, 1
7714, 138708, 1
7715, 136116, 1
7716, 138708, 1
7717, 158984, 0
7718, 189215, 1
7719, 193056, 1
7720, 89880, 1
7721, 187395, 1
7722, 138708, 1
7723, 150372, 1
7724, 138708, 1
7725, 262744, 1
7726, 221357, 0
7727, 244722, 1
7728, 219375, 1
7729, 155361, 1
7730, 117315, 1
7731, 89880, 1
7732, 209274, 1
7733, 117315, 1
7734, 190487, 1
7735, 165275, 1
7736, 114552, 1
7737, 193651, 1
7738, 114660, 1
7739, 139725, 1
7740, 89880, 1
7741, 102435, 1
7742, 114660, 1
7743, 144219, 1
7744, 157614, 1
7745, 183345, 1
7746, 169274, 1
7747, 117315, 1
7748, 182670, 1
7749, 148005, 1
7750, 235695, 1
7751, 235695, 1
7752, 91410, 1
7753, 222780, 1
7754, 242295, 1
7755, 235320, 1
7756, 125220, 1
7757, 235320, 1
7758, 235980, 1
7759, 235695, 1
7760, 91410, 1
7761, 235695, 1
7762, 231423, 1
7763, 337511, 1
7764, 222780, 1
7765, 339087, 1
7766, 247545, 1
7767, 235695, 1
7768, 348191, 1
7769, 235695, 1
7770, 197680, 1
7771, 166275, 1
7772, 197680, 1
7773, 197680, 1
7774, 165573, 1
7775, 348903, 1
7776, 299775, 1
7777, 206171, 1
7778, 284025, 1
7779, 197680, 1
7780, 165573, 1
7781, 121170, 1
7782, 264211, 1
7783, 165573, 1
7784, 261940, 1
7785, 222088, 1
7786, 199736, 1
7787, 362254, 1
7788, 192325, 1
7789, 97455, 1
7790, 97455, 1
7791, 225195, 1
7792, 120335, 1
7793, 145359, 1
7794, 178623, 1
7795, 245455, 1
7796, 248008, 1
7797, 178623, 1
7798, 178263, 1
7799, 178623, 1
7800, 104985, 1
7801, 97400, 1
7802, 147276, 1
7803, 107231, 1
7804, 230631, 1
7805, 125355, 1
7806, 90146, 1
7807, 95960, 1
7808, 140235, 1
7809, 104985, 1
7810, 90146, 1
7811, 152880, 1
7812, 143220, 0
7813, 164706, 0
7814, 101080, 1
7815, 217880, 0
7816, 104985, 1
7817, 168952, 1
7818, 173925, 1
7819, 132990, 0
7820, 161538, 1
7821, 120030, 1
7822, 105248, 0
7823, 188496, 1
7824, 113711, 1
7825, 117827, 1
7826, 161538, 1
7827, 146178, 1
7828, 192456, 0
7829, 161538, 1
7830, 105248, 0
7831, 163163, 1
7832, 257227, 1
7833, 173349, 1
7834, 89786, 1
7835, 161538, 1
7836, 161538, 1
7837, 194304, 1
7838, 249549, 1
7839, 89786, 1
7840, 89786, 1
7841, 104390, 0
7842, 92754, 1
7843, 166080, 0
7844, 92834, 1
7845, 103884, 1
7846, 86495, 1
7847, 125058, 1
7848, 170146, 1
7849, 108690, 1
7850, 86495, 1
7851, 179655, 1
7852, 126766, 0
7853, 153227, 1
7854, 89786, 1
7855, 160107, 0
7856, 112247, 1
7857, 216344, 1
7858, 89786, 1
7859, 155090, 1
7860, 113555, 1
7861, 183705, 1
7862, 201055, 1
7863, 112291, 1
7864, 97243, 1
7865, 160425, 1
7866, 113555, 1
7867, 191345, 1
7868, 145525, 1
7869, 213975, 1
7870, 97243, 1
7871, 113555, 1
7872, 181875, 1
7873, 166038, 1
7874, 261636, 1
7875, 128494, 1
7876, 177545, 1
7877, 113555, 1
7878, 131833, 1
7879, 135481, 1
7880, 92743, 1
7881, 165452, 1
7882, 242718, 1
7883, 107915, 1
7884, 92743, 1
7885, 154471, 1
7886, 133907, 1
7887, 125851, 1
7888, 107301, 1
7889, 180559, 1
7890, 92743, 1
7891, 93750, 1
7892, 103536, 1
7893, 127635, 1
7894, 175911, 1
7895, 172208, 1
7896, 184607, 1
7897, 85595, 1
7898, 92743, 1
7899, 137593, 1
7900, 85595, 1
7901, 150151, 1
7902, 92743, 1
7903, 88695, 1
7904, 104550, 1
7905, 302215, 1
7906, 128626, 1
7907, 104550, 1
7908, 155480, 1
7909, 171819, 1
7910, 148895, 1
7911, 149669, 1
7912, 161195, 1
7913, 85595, 1
7914, 153463, 1
7915, 85595, 1
7916, 144519, 1
7917, 148895, 1
7918, 217605, 0
7919, 168823, 1
7920, 85595, 1
7921, 240535, 1
7922, 160745, 1
7923, 187023, 1
7924, 187248, 0
7925, 263050, 1
7926, 170245, 0
7927, 140995, 1
7928, 203010, 1
7929, 151175, 1
7930, 83175, 1
7931, 158857, 1
7932, 178035, 1
7933, 83175, 1
7934, 133116, 1
7935, 102311, 1
7936, 148895, 1
7937, 190665, 1
7938, 103047, 1
7939, 115333, 1
7940, 83175, 1
7941, 182696, 0
7942, 110625, 1
7943, 100005, 1
7944, 90535, 1
7945, 170083, 1
7946, 115191, 1
7947, 158847, 1
7948, 212819, 0
7949, 83890, 1
7950, 155332, 1
7951, 162427, 1
7952, 192255, 1
7953, 155332, 1
7954, 153442, 1
7955, 242542, 1
7956, 260715, 1
7957, 155332, 1
7958, 166960, 1
7959, 154617, 1
7960, 153442, 1
7961, 161799, 1
7962, 262897, 1
7963, 155332, 1
7964, 155332, 1
7965, 83890, 1
7966, 154957, 1
7967, 275343, 1
7968, 154617, 1
7969, 155332, 1
7970, 83890, 1
7971, 158594, 1
7972, 231635, 1
7973, 153442, 1
7974, 236355, 1
7975, 236355, 1
7976, 236355, 1
7977, 157125, 1
7978, 346875, 1
7979, 185847, 1
7980, 143506, 1
7981, 148015, 1
7982, 95315, 1
7983, 212382, 0
7984, 109650, 1
7985, 143506, 1
7986, 289757, 1
7987, 142791, 1
7988, 209143, 1
7989, 190401, 1
7990, 95315, 1
7991, 153810, 1
7992, 261154, 1
7993, 185847, 1
7994, 182711, 1
7995, 292822, 1
7996, 170209, 1
7997, 94562, 1
7998, 100450, 1
7999, 300661, 1
8000, 94562, 1
8001, 114235, 1
8002, 260380, 1
8003, 294882, 1
8004, 245299, 1
8005, 277380, 0
8006, 245299, 1
8007, 189431, 1
8008, 259665, 1
8009, 260380, 1
8010, 167206, 1
8011, 135042, 1
8012, 102182, 1
8013, 128855, 1
8014, 149426, 1
8015, 93546, 1
8016, 94847, 1
8017, 167206, 1
8018, 175708, 1
8019, 173181, 1
8020, 93546, 1
8021, 226999, 1
8022, 312394, 1
8023, 143662, 1
8024, 312394, 1
8025, 167206, 1
8026, 210927, 1
8027, 166491, 1
8028, 167860, 1
8029, 134694, 1
8030, 155734, 1
8031, 176538, 1
8032, 167872, 1
8033, 125429, 1
8034, 252518, 1
8035, 155734, 1
8036, 246206, 1
8037, 192554, 1
8038, 165728, 1
8039, 189694, 1
8040, 125429, 1
8041, 135774, 1
8042, 172365, 1
8043, 270402, 1
8044, 165730, 1
8045, 165392, 1
8046, 183958, 1
8047, 183370, 1
8048, 211115, 1
8049, 172578, 1
8050, 156304, 1
8051, 125429, 1
8052, 143971, 1
8053, 156304, 1
8054, 241172, 1
8055, 203014, 1
8056, 172320, 1
8057, 222831, 1
8058, 170925, 1
8059, 196434, 1
8060, 125429, 1
8061, 177780, 1
8062, 215209, 1
8063, 156154, 1
8064, 243196, 1
8065, 228775, 1
8066, 144070, 1
8067, 220681, 1
8068, 104364, 1
8069, 167224, 1
8070, 104364, 1
8071, 209695, 1
8072, 167224, 1
8073, 256522, 1
8074, 209695, 1
8075, 216038, 1
8076, 272002, 1
8077, 209695, 1
8078, 208980, 0
8079, 271064, 1
8080, 167102, 1
8081, 271259, 1
8082, 206202, 1
8083, 149426, 1
8084, 286213, 0
8085, 167657, 1
8086, 116300, 1
8087, 245335, 1
8088, 167102, 1
8089, 166387, 1
8090, 116300, 1
8091, 197793, 1
8092, 283989, 1
8093, 166952, 1
8094, 327736, 1
8095, 183215, 1
8096, 171020, 1
8097, 175080, 1
8098, 218967, 1
8099, 112492, 1
8100, 112492, 1
8101, 115104, 1
8102, 138789, 1
8103, 172872, 1
8104, 110645, 1
8105, 110645, 1
8106, 151405, 1
8107, 151255, 1
8108, 111777, 1
8109, 151255, 1
8110, 110645, 1
8111, 112342, 1
8112, 134469, 1
8113, 106021, 1
8114, 158565, 1
8115, 113542, 1
8116, 238178, 1
8117, 138250, 1
8118, 155926, 1
8119, 129760, 1
8120, 106021, 1
8121, 183280, 1
8122, 230189, 1
8123, 188616, 1
8124, 179131, 1
8125, 189946, 1
8126, 255240, 1
8127, 247418, 1
8128, 206400, 1
8129, 164239, 1
8130, 105871, 1
8131, 122167, 1
8132, 199284, 1
8133, 105871, 1
8134, 105871, 1
8135, 127461, 1
8136, 115393, 1
8137, 169363, 1
8138, 202125, 0
8139, 107141, 1
8140, 105871, 1
8141, 109173, 1
8142, 108583, 1
8143, 207320, 0
8144, 105556, 1
8145, 119232, 0
8146, 153481, 1
8147, 105156, 0
8148, 287380, 1
8149, 175837, 1
8150, 105156, 0
8151, 140161, 1
8152, 114151, 1
8153, 203065, 1
8154, 185965, 1
8155, 248221, 1
8156, 172343, 1
8157, 279396, 0
8158, 245470, 1
8159, 203065, 1
8160, 105156, 0
8161, 282301, 1
8162, 203065, 1
8163, 120396, 0
8164, 160632, 0
8165, 164592, 0
8166, 184575, 0
8167, 105156, 0
8168, 91152, 1
8169, 203620, 1
8170, 91152, 1
8171, 93552, 1
8172, 120900, 0
8173, 161046, 0
8174, 236148, 1
8175, 105696, 1
8176, 159348, 0
8177, 116220, 0
8178, 140075, 0
8179, 150114, 0
8180, 116222, 1
8181, 91152, 1
8182, 72979, 1
8183, 159462, 1
8184, 218540, 0
8185, 95660, 1
8186, 187146, 0
8187, 191193, 0
8188, 116222, 1
8189, 88185, 1
8190, 72979, 1
8191, 197082, 1
8192, 133662, 1
8193, 154562, 0
8194, 169904, 1
8195, 124288, 1
8196, 121700, 1
8197, 220752, 1
8198, 116909, 0
8199, 96120, 1
8200, 102095, 1
8201, 77094, 1
8202, 102095, 1
8203, 257184, 1
8204, 105575, 1
8205, 102060, 0
8206, 93130, 1
8207, 177869, 1
8208, 178104, 0
8209, 136619, 1
8210, 77094, 1
8211, 116675, 1
8212, 133276, 0
8213, 185902, 1
8214, 140315, 1
8215, 116781, 1
8216, 144900, 0
8217, 175967, 1
8218, 158906, 0
8219, 102480, 0
8220, 120120, 0
8221, 120120, 0
8222, 182381, 0
8223, 153296, 0
8224, 186325, 0
8225, 158444, 0
8226, 174460, 0
8227, 243072, 0
8228, 147576, 0
8229, 251978, 0
8230, 120120, 0
8231, 189332, 0
8232, 160050, 0
8233, 121264, 0
8234, 141856, 0
8235, 184756, 0
8236, 175450, 0
8237, 251978, 0
8238, 182468, 0
8239, 280869, 0
8240, 150336, 0
8241, 150336, 0
8242, 150336, 0
8243, 204885, 0
8244, 174528, 0
8245, 156948, 0
8246, 150336, 0
8247, 218880, 0
8248, 275724, 0
8249, 179829, 0
8250, 150336, 0
8251, 249984, 0
8252, 198100, 0
8253, 148148, 0
8254, 205632, 0
8255, 176256, 0
8256, 225792, 0
8257, 192879, 0
8258, 181440, 0
8259, 337440, 0
8260, 148148, 0
8261, 150336, 0
8262, 204896, 0
8263, 205920, 0
8264, 150336, 0
8265, 187776, 0
8266, 212544, 0
8267, 150336, 0
8268, 223080, 0
8269, 211968, 0
8270, 153270, 0
8271, 216788, 0
8272, 199520, 0
8273, 153270, 0
8274, 148005, 0
8275, 153270, 0
8276, 159120, 0
8277, 176064, 0
8278, 204165, 0
8279, 211696, 0
8280, 148005, 0
8281, 222300, 0
8282, 153270, 0
8283, 144495, 0
8284, 217306, 0
8285, 195390, 0
8286, 187785, 0
8287, 187616, 0
8288, 226395, 0
8289, 153270, 0
8290, 144495, 0
8291, 190509, 0
8292, 153339, 0
8293, 148005, 0
8294, 183105, 0
8295, 222230, 0
8296, 183105, 0
8297, 245700, 0
8298, 219413, 0
