optimum
100
iteration,score,rawScore,overlap
890, 607, 527, 2
891, 944, 624, 8
892, 1011, 851, 4
893, 1005, 805, 5
894, 824, 624, 5
895, 680, 680, 0
896, 1170, 690, 12
897, 672, 672, 0
898, 900, 900, 0
899, 1218, 858, 9
900, 900, 900, 0
901, 852, 532, 8
902, 804, 684, 3
903, 1000, 840, 4
904, 846, 726, 3
905, 850, 850, 0
906, 880, 520, 9
907, 754, 594, 4
908, 651, 651, 0
909, 872, 832, 1
910, 858, 858, 0
911, 799, 759, 1
912, 928, 768, 4
913, 912, 792, 3
914, 862, 782, 2
915, 1040, 720, 8
916, 673, 513, 4
917, 1183, 663, 13
918, 1226, 1026, 5
919, 1354, 714, 16
920, 1356, 836, 13
921, 840, 760, 2
922, 640, 480, 4
923, 667, 667, 0
924, 1176, 936, 6
925, 783, 783, 0
926, 976, 816, 4
927, 1016, 616, 10
928, 1355, 875, 12
929, 851, 851, 0
930, 810, 810, 0
931, 1078, 918, 4
932, 864, 864, 0
933, 1035, 875, 4
934, 756, 756, 0
935, 875, 875, 0
936, 846, 646, 5
937, 938, 858, 2
938, 704, 624, 2
939, 1039, 999, 1
940, 870, 630, 6
941, 1385, 945, 11
942, 1135, 975, 4
943, 851, 851, 0
944, 1190, 950, 6
945, 1152, 672, 12
946, 886, 726, 4
947, 972, 972, 0
948, 1215, 975, 6
949, 1094, 1014, 2
950, 992, 912, 2
951, 884, 884, 0
952, 950, 950, 0
953, 952, 792, 4
954, 1296, 816, 12
955, 735, 735, 0
956, 1068, 988, 2
957, 1376, 936, 11
958, 898, 858, 1
959, 1128, 728, 10
960, 952, 792, 4
961, 621, 621, 0
962, 616, 616, 0
963, 912, 792, 3
964, 900, 780, 3
965, 828, 828, 0
966, 837, 837, 0
967, 895, 735, 4
968, 753, 713, 1
969, 936, 936, 0
970, 864, 704, 4
971, 836, 756, 2
972, 944, 864, 2
973, 888, 728, 4
974, 900, 780, 3
975, 970, 850, 3
976, 1090, 850, 6
977, 850, 850, 0
978, 1040, 720, 8
979, 1408, 528, 22
980, 1505, 825, 17
981, 1103, 703, 10
982, 750, 750, 0
983, 926, 726, 5
984, 1298, 858, 11
985, 760, 760, 0
986, 908, 828, 2
987, 853, 693, 4
988, 925, 805, 3
989, 958, 918, 1
990, 782, 782, 0
991, 840, 840, 0
992, 1565, 925, 16
993, 988, 988, 0
994, 1005, 925, 2
995, 999, 999, 0
996, 1042, 722, 8
997, 1085, 925, 4
